,areaWithType,area_sqft,transaction,status,property_floor,total_floor,furnishing,facing,price_per_sqft,price_Lac,property_name,description,floor_ratio,price_area_ratio,furnishing_facing
2585,1.0,844.0,0.0,1.0,2.0,7.0,2.0,0.0,4800.0,71.1,"3 BHK Apartment for Sale in Aagam Heights, Althan Surat","Aagam Heights Lotus is located on strategic location at Althan Bhimrad and connecting Sachin Magdalla Road. The mention flat is 1616 sq ft with spacious 3 bedroom with 2 bathrooms. The Complex has amenities like kids play area, senior citizen seat outs and landscape garden.Read more",0.2857142857142857,0.08424170616113744,0.0
2586,3.0,1761.0,0.0,0.0,6.0,15.0,2.0,6.0,3651.0,64.3,"3 BHK Apartment for Sale in The Majestic, Althan Surat",,0.4,0.03651334469051675,12.0
2587,3.0,1775.0,0.0,1.0,2.0,15.0,2.0,0.0,3827.0,45.2,3 BHK Apartment for Sale in Palanpur Surat,,0.13333333333333333,0.02546478873239437,0.0
2588,1.0,1200.0,1.0,1.0,14.0,20.0,2.0,0.0,5115.0,60.0,"3 BHK Apartment for Sale in Veer Swastik Hills, Pal Surat",2 And 3 BHK Ultra Luxurious Flat For Sell In Pal Prime Location with All Aminities .Read more,0.7,0.05,0.0
2589,3.0,1960.0,1.0,1.0,8.0,14.0,2.0,0.0,4337.0,85.0,2 BHK Apartment for Sale in Jahangirabad Surat,,0.5714285714285714,0.04336734693877551,0.0
2590,3.0,1522.0,1.0,1.0,7.0,15.0,0.0,0.0,5585.0,85.0,"3 BHK Apartment for Sale in Anand Avenue, Jahangirabad Surat",,0.4666666666666667,0.05584756898817345,0.0
2591,2.0,1026.0,1.0,2.0,1.5,4.0,3.0,8.0,9747.0,100.0,,,0.375,0.09746588693957114,24.0
2592,3.0,1950.0,1.0,1.0,8.0,14.0,1.0,0.0,4359.0,85.0,"3 BHK Apartment for Sale in Milestone Utsav, Althan Surat",Luxurious 3 Bhk Flat For Sell In Vesu,0.5714285714285714,0.04358974358974359,0.0
2593,1.0,1020.0,1.0,1.0,7.0,13.0,2.0,2.0,4412.0,75.0,"3 BHK Apartment for Sale in Milestone Utsav, Althan Surat","Check out Milestone Utsav in Althan, one of the upcoming underconstruction housing societies in Surat. There are apartments for sale in Milestone Utsav. This society will have all basic facilities and amenities to suit homebuyers needs and requirementsRead more",0.5384615384615384,0.07352941176470588,4.0
2594,3.0,1890.0,1.0,1.0,7.0,13.0,1.0,0.0,4762.0,90.0,"2 BHK Apartment for Sale in Shiv Digja, Pal Surat",,0.5384615384615384,0.047619047619047616,0.0
2595,3.0,1321.0,0.0,0.0,6.0,15.0,2.0,0.0,5072.0,67.0,3 BHK Apartment for Sale in Althan Surat,3 bhk flat for sale in candle althan project by s group. Near surat airport and diamond bourseRead more,0.4,0.050719152157456475,0.0
2596,3.0,2045.0,0.0,0.0,7.0,14.0,2.0,0.0,4221.0,86.3,"3 BHK Apartment for Sale in Bilvam Rengency, Palanpur Gam Surat","Luxurious Flat For Sell In Surat Citys Prime Locality With All Aminities .All thing Nearest like Market , Transportation , School etc.Contact For More Details .Read more",0.5,0.04220048899755501,0.0
2597,3.0,1770.0,0.0,0.0,0.5,8.5,2.0,8.0,3411.0,60.4,"3 BHK Apartment for Sale in Sun Sarvam, Vesu Surat","Multistorey Apartment for Sale in Vesu, Surat. Covered area is 2003.0  Sq-ft. This property belongs to ""Sun Sarvam"" .Read more",0.058823529411764705,0.03412429378531073,16.0
2598,1.0,1135.0,0.0,0.0,8.0,14.0,2.0,0.0,4753.0,98.0,"3 BHK Apartment for Sale in Anand Aspire, Jahangirabad Surat","Multistorey Apartment for Sale in Jahangirabad, Surat. Covered area is 1720.0  Sq-ft. This property belongs to ""Anand Aspire"" .Read more",0.5714285714285714,0.08634361233480176,0.0
2599,3.0,1625.0,0.0,0.0,8.0,15.0,2.0,0.0,3411.0,55.4,2 BHK Apartment for Sale in Pal Surat,"2 BHK deluxe apartments by Surats renowned property builder, Veer Amanta promises to fulfill the dreams of nuclear families. Rich in amenities, including gym, gazebo seating, banquet hall, childrens play area, indoor games, jogging track, and free WiFi zone, this residential marvel is a place to create memories and celebrate life.Reconnect with nature, and let your soul free with worriless life at Veer Amanta.Read more",0.5333333333333333,0.03409230769230769,0.0
2600,3.0,1850.0,0.0,1.0,7.0,13.0,2.0,6.0,5000.0,92.5,"2 BHK Apartment for Sale in Globcon Spendora, Palanpur Surat",2 BHK Luxurious Flat For Sell In Gaurav Path Prime Area With All Aminities .Read more,0.5384615384615384,0.05,12.0
2601,2.0,990.0,1.0,2.0,2.0,3.5,3.0,8.0,10000.0,99.0,"3 BHK Apartment for Sale in Shaligram Flats, Vesu Surat",Luxurious Flat For Sell in Vesu Prime Area with all Luxurious aminities.For More Details Please Contact.Read more,0.5714285714285714,0.1,24.0
2602,1.0,1050.0,0.0,1.0,5.0,13.0,2.0,0.0,4000.0,73.0,  Plot/Land for Sale in Palanpur Surat,,0.38461538461538464,0.06952380952380953,0.0
2603,1.0,1003.0,0.0,1.0,7.0,14.0,2.0,0.0,3945.0,72.0,"3 BHK Apartment for Sale in Divine Desire, Palanpur Surat",2 And 3 BHK Luxurious Flat For Sell In Palanpur prime Area With All Aminities.Read more,0.5,0.07178464606181456,0.0
2604,3.0,1861.0,0.0,2.0,3.0,8.5,2.0,8.0,4294.0,79.9,3 BHK Apartment for Sale in Pal Surat,All flat individual no wall connected with others flat with 11 feet celeing heights in this segemnts.Read more,0.35294117647058826,0.04293390650188071,16.0
2605,3.0,1275.0,0.0,1.0,6.0,14.0,2.0,0.0,3991.0,50.9,"3 BHK Apartment for Sale in Sattvam, Pal Surat",Luxurious Flat for Sell In Surat City Prime Area with All AminitiesRead more,0.42857142857142855,0.03992156862745098,0.0
2606,1.0,1100.0,1.0,1.0,10.0,16.0,2.0,6.0,3909.0,67.5,"3 BHK Apartment for Sale in Orchid Fantasia, Palanpur Surat","No Brokerage on this property. Orchid Fantasia is not just a residence its a lifestyle destination where every day is a celebration. The building has the amenities available like club house , garden, children play area, sitting area, club house, basement parking, well designed building reception, 2 automatic auto door lifts etcRead more",0.625,0.06136363636363636,12.0
2607,1.0,950.0,0.0,0.0,3.5,5.5,2.0,0.0,4851.0,79.8,"2 BHK Apartment for Sale in Pramukh Amaya, Palanpur Surat","A 2 bedroom flat, located in palanpur, surat, is available. It is a Under Construction flat located in Pramukh Amaya  . Situated in a prominent locality, which is in its prime condition. The flat is on the 6th floor of the building. Aesthetically designed, this property has 2 bathrooms. The property also has 1balconys. The flat has a good view of the locality. The flat is a freehold property and has a super builtUp area of 1311 Sqft.Read more",0.6363636363636364,0.08399999999999999,0.0
2608,3.0,1625.0,0.0,0.0,6.0,15.0,2.0,6.0,3250.0,52.8,"3 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",No gst No extra charge  in Registrations,0.4,0.03249230769230769,12.0
2609,1.0,1035.0,0.0,1.0,8.0,15.0,2.0,6.0,3600.0,67.8,"3 BHK Apartment for Sale in Aagam Heights, Althan Surat","3bhk Budgeted Flatsvery peacefull areaNR.Diamond Bourse and SMC Exhibition HallSwimming pool, Garden and Children Play Areapossession in 1yearfor more details please meRead more",0.5333333333333333,0.06550724637681159,12.0
2610,3.0,1971.0,0.0,0.0,8.0,15.0,2.0,0.0,4710.0,92.8,2 BHK Apartment for Sale in Piplod Surat,"2 Bhk residential project at piplod. Prime area, proximity to all utilitiesRead more",0.5333333333333333,0.047082699137493654,0.0
2611,2.0,648.0,1.0,2.0,3.5,5.0,3.0,8.0,10802.0,70.0,3 BHK Apartment for Sale in Vesu Surat,"Amenities like Outdoor Games, Banquet Hall, Senior Citizen Seating, Indoor Games, Basement Parking, Beautiful Entrance Foyer, Security System with CCTV Camera, Picturesque Ambience, Bore Well for Rain Water Harvesting, Basement Parking and many more rejuvenating avenues.An area which has all the important institutions like School, College, Hospitals and Super Markets well within reach.A project that boast luxury, affordability, has host of amenities and comfort. Beautifully crafted 2 BHK residency located at Vesu.A feeling of happiness is being able to own a place of your own and call it homeRead more",0.7,0.10802469135802469,24.0
2612,3.0,837.0,1.0,1.0,2.0,7.0,2.0,0.0,11111.0,93.0,"2 BHK Apartment for Sale in Raghuvir Sheron, Vesu Surat","Raghuvir Sheron is a gem in the fastest developing area of Sarsana, near SGCCI and Diamond Bourse. raghuvir Sheron has beautiful elevation and plenty of amenities. The Sky Bridge and Swimming pool are amenities to look for.Read more",0.2857142857142857,0.1111111111111111,0.0
2613,1.0,1140.0,1.0,1.0,7.0,13.0,2.0,2.0,4947.0,94.0,"3 BHK Apartment for Sale in Milestone Utsav, Althan Surat",,0.5384615384615384,0.0824561403508772,4.0
2614,3.0,1311.0,0.0,1.0,5.0,13.0,2.0,6.0,4158.0,54.5,2 BHK Apartment for Sale in Palanpur Surat,2 BHK Luxurious Flat For Sale In Palanpur Prime Area With New Construction.Read more,0.38461538461538464,0.041571319603356215,12.0
2615,3.0,1953.0,0.0,0.0,7.0,15.0,2.0,0.0,5069.0,99.0,"2 BHK Apartment for Sale in Veer Swastik Hills, Pal Surat",2 And 3 BHK Ultra Luxurious Flat For Sell In Pal Prime Location with All Aminities .Read more,0.4666666666666667,0.05069124423963134,0.0
2616,3.0,1269.0,0.0,1.0,8.0,15.0,2.0,0.0,4291.0,54.5,3 BHK Apartment for Sale in Palanpur Surat,"Multistorey apartment is available for sale. It carpet area of 1700  sq-ft, it is a good location property. Please contact for more details.Read more",0.5333333333333333,0.042947202521670606,0.0
2617,3.0,1795.0,0.0,0.0,0.0,2.5,2.0,8.0,3411.0,61.2,"3 BHK Apartment for Sale in Divine Desire, Palanpur Surat",,0.0,0.03409470752089137,16.0
2618,1.0,996.0,0.0,0.0,8.0,15.0,2.0,0.0,4528.0,82.0,3 BHK  House for Sale in Palanpur Jakatnaka Surat,"3 bhk house for sale in palanpur jakatnaka, surat",0.5333333333333333,0.0823293172690763,0.0
2619,3.0,1802.0,0.0,0.0,8.0,14.0,2.0,0.0,3851.0,69.4,"3 BHK Apartment for Sale in Shaligram Flats, Vesu Surat",Luxurious 3 Bhk Flat For Sell In Vesu,0.5714285714285714,0.038512763596004446,0.0
2620,3.0,1885.0,0.0,1.0,7.0,13.0,2.0,6.0,5000.0,94.3,"3 BHK Apartment for Sale in Pramukh Shiv Siddhi, Pal Gam Surat",3 bhk flat big size flat light fen kitchen trolley.,0.5384615384615384,0.05002652519893899,12.0
2621,2.0,855.0,1.0,2.0,2.0,4.0,3.0,8.0,11111.0,95.0,3 BHK Apartment for Sale in Althan Surat,3 bhk luxurious and spacious flat for sale in peak living situated in althan surat near surat diamond bourse and surat airport.Read more,0.5,0.1111111111111111,24.0
2622,1.0,974.0,1.0,1.0,9.0,14.0,2.0,6.0,3664.0,65.0,"3 BHK Villa for Sale in Rajhans Feriado, Dandi Road Surat",3Bhk Row House  No1 project  All Amenities,0.6428571428571429,0.06673511293634497,12.0
2623,1.0,904.0,0.0,1.0,6.0,14.0,2.0,0.0,3589.0,59.0,"3 BHK Apartment for Sale in Pramukh Amaya, Palanpur Surat",,0.42857142857142855,0.06526548672566372,0.0
2624,3.0,1586.0,0.0,0.0,9.0,14.0,2.0,0.0,3800.0,60.3,"3 BHK Apartment for Sale in Anand Aspire, Jahangirabad Surat","Multistorey Apartment for Sale in Jahangirabad, Surat. Covered area is 1755.0  Sq-ft. This property belongs to ""Anand Aspire"" .Read more",0.6428571428571429,0.03802017654476671,0.0
2625,3.0,1658.0,1.0,1.0,9.0,14.0,0.0,0.0,3920.0,65.0,2 BHK Apartment for Sale in Pal Surat,The project has 2 bhk multistorey apartments. The project has 3 towers of 14 storeys. All the apartments has east west entry as per vastu compliance. The project is near by schools markets and close to main road. The project has all the amenities with parkings. The apartment has 1250 square feet super build up areaRead more,0.6428571428571429,0.039203860072376355,0.0
2626,1.0,1120.0,1.0,1.0,2.0,16.0,2.0,6.0,3762.0,65.0,"3 BHK Apartment for Sale in Anand Aspire, Jahangirabad Surat","This luxurious yet affordable 3 BHK flat is conveniently located within walking distance to D Mart, ensuring easy access to daily essentials. Situated right on the main road, it offers excellent visibility and accessibility. Enjoy the perfect blend of luxury and convenience in this wellpositioned residence.Read more",0.125,0.05803571428571429,12.0
2627,1.0,1118.0,0.0,0.0,2.5,4.5,2.0,0.0,4700.0,95.5,"3 BHK Apartment for Sale in Shaligram Flats, Vesu Surat",Luxurious Flat For Sell in Vesu Prime Area with all Luxurious aminities.For More Details Please Contact.Read more,0.5555555555555556,0.08542039355992845,0.0
2628,1.0,735.0,0.0,0.0,6.0,15.0,2.0,6.0,5100.0,69.4,  Plot/Land for Sale in Jahangirabad Surat,,0.4,0.094421768707483,12.0
2629,3.0,1319.0,1.0,1.0,7.0,9.0,0.0,0.0,4170.0,55.0,2 BHK Apartment for Sale in Palanpur Gam Surat,"Signature homes that are created by passionate and trustworthy realtor make a difference. And for the discerning class, this very factor means a lot. this is one such vicinity that is built on the pillars of trust and ageold legacy. Breaking new ground in design and aesthetic, fulfilling the contemporary residential trend and facilitating highstandard amenities, New home expert presents 2 BHK homes at the most peaceful surrounding of adajan. With 2 residential towers in the premise, there is a scope of exclusivity, an air of ebullience.Luxurious to the core, New home expertRead more",0.7777777777777778,0.04169825625473844,0.0
2630,3.0,1955.0,1.0,1.0,12.0,15.0,2.0,0.0,5013.0,98.0,2 BHK Apartment for Sale in Pal Surat,Luxurious Flat for Sell In Surat City Prime Area with All AminitiesRead more,0.8,0.05012787723785166,0.0
2631,3.0,1296.0,0.0,1.0,1.0,4.0,2.0,0.0,6559.0,85.0,"3 BHK Apartment for Sale in Orchid Fantasia, Palanpur Surat","No Brokerage on this property. Orchid Fantasia is not just a residence its a lifestyle destination where every day is a celebration. The building has the amenities available like club house , garden, children play area, sitting area, club house, basement parking, well designed building reception, 2 automatic auto door lifts etcRead more",0.25,0.06558641975308642,0.0
2632,3.0,436.0,1.0,1.0,1.0,8.0,3.0,8.0,12615.0,55.0,"3 BHK Apartment for Sale in Pramukh Amaya, Palanpur Surat","A 3 bedroom flat, located in palanpur, surat, is available. It is a Under Construction flat located in Pramukh Amaya  . Situated in a prominent locality, which is in its prime condition. The flat is on the 6th floor of the building. Aesthetically designed, this property has 3 bathrooms. The property also has 1balconys. The flat has a good view of the locality. The flat is a freehold property and has a super builtUp area of 2111 Sqft.Read more",0.125,0.12614678899082568,24.0
2633,1.0,1300.0,1.0,1.0,9.0,14.0,2.0,2.0,5000.0,100.0,"3 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",No gst No extra charge  in Registrations,0.6428571428571429,0.07692307692307693,4.0
2634,3.0,1726.0,1.0,1.0,7.0,16.0,2.0,0.0,3795.0,65.5,"2 BHK Apartment for Sale in Keshav Height, Althan Surat","South West Direction Flat, Fully Furnished And Vastu Flat",0.4375,0.03794901506373117,0.0
2635,3.0,1850.0,0.0,1.0,8.0,13.0,2.0,0.0,4200.0,77.7,3 BHK Apartment for Sale in Piplod Surat,"3 BHK residential project at piplod. Prime area, proximity to all utilities.Read more",0.6153846153846154,0.042,0.0
2636,3.0,1725.0,0.0,1.0,8.0,15.0,2.0,0.0,4291.0,74.0,3 BHK Apartment for Sale in Althan Surat,New Project In New Althan2 Bhk 1250 sq ft3 Bhk 1690 sq ftAll Luxurious AmenitiesPay Only 9 Lacs in 2 Bhk and No EMI Till Possesion.Pay Only 12 Lacs in 3 Bhk and No EMI Till Possesion.Subvention SchemeRead more,0.5333333333333333,0.042898550724637684,0.0
2637,1.0,1029.0,0.0,1.0,7.0,11.0,2.0,0.0,4813.0,90.0,"3 BHK Apartment for Sale in Raghuvir Spectrum, Vesu Surat","East and West facing flats with amenities like splash pool, deck sitting,amphitheatre, jogging track and open lawn. Raghuvir Spectrum is well located near 2nd VIP Road and is one of the landmark of fastest growing  Vesu area.Read more",0.6363636363636364,0.08746355685131195,0.0
2638,3.0,2158.0,0.0,0.0,14.0,15.0,2.0,0.0,3942.0,85.1,"2 BHK Apartment for Sale in Atlanta Sky Deck, Bhimrad Surat",near dhiraj son althan main road  building,0.9333333333333333,0.03943466172381835,0.0
2639,1.0,850.0,1.0,1.0,4.0,4.0,2.0,0.0,4286.0,81.0,3 BHK Apartment for Sale in Pal Surat,3 BHK Luxurious Flat for Sell In Pal Prime Area With Good Conditions like New Construction .Read more,1.0,0.09529411764705882,0.0
2640,2.0,855.0,1.0,2.0,2.0,4.0,3.0,8.0,10526.0,90.0,"3 BHK Apartment for Sale in Divine Desire, Palanpur Surat",3 BHK Purr veg campus Flat for Sell With Fully Furnished .,0.5,0.10526315789473684,24.0
2641,1.0,750.0,0.0,1.0,13.0,14.0,2.0,6.0,4000.0,53.6,  Plot/Land for Sale in Jahangir Pura Surat,,0.9285714285714286,0.07146666666666666,12.0
2642,3.0,1725.0,0.0,0.0,7.0,14.0,2.0,0.0,4464.0,77.0,"3 BHK Apartment for Sale in Bhakti Victory Shoppers, Pal Surat",Multistorey apartment is available for sale. It is a good location property. Please contact for more details.Read more,0.5,0.04463768115942029,0.0
2643,3.0,1586.0,0.0,0.0,6.0,14.0,2.0,0.0,3783.0,60.0,"3 BHK Apartment for Sale in Jolly Residency, Vesu Surat",Luxurious 3 Bhk Flat For Sell In Vesu,0.42857142857142855,0.03783102143757881,0.0
2644,3.0,1775.0,0.0,1.0,6.0,14.0,2.0,8.0,3991.0,70.8,"3 BHK Apartment for Sale in Avadh Copperstone, Dumas Road Surat",,0.42857142857142855,0.03988732394366197,16.0
2645,1.0,1100.0,1.0,1.0,11.0,13.0,2.0,6.0,4000.0,60.0,2 BHK Apartment for Sale in Vesu Surat,New Plotting  in Prime location in vesu,0.8461538461538461,0.05454545454545454,12.0
2646,1.0,730.0,0.0,0.0,9.0,15.0,2.0,0.0,4251.0,55.7,"3 BHK Apartment for Sale in Sangath Homes, Palanpur Surat",Luxurious Property For Sell In Surat Prime Area With all Luxurious Aminities.Read more,0.6,0.0763013698630137,0.0
2647,3.0,1325.0,0.0,1.0,6.0,14.0,2.0,0.0,4646.0,61.6,"3 BHK Apartment for Sale in Anand Aspire, Jahangirabad Surat","Multistorey Apartment for Sale in Jahangirabad, Surat. Covered area is 1770.0  Sq-ft. This property belongs to ""Anand Aspire"" .Read more",0.42857142857142855,0.04649056603773585,0.0
2648,3.0,1850.0,1.0,1.0,8.0,13.0,2.0,0.0,4595.0,85.0,3 BHK Apartment for Sale in Pal Surat,,0.6153846153846154,0.04594594594594595,0.0
2649,3.0,1351.0,0.0,0.0,11.0,22.0,2.0,0.0,4145.0,56.0,"3 BHK Apartment for Sale in Anand Aspire, Jahangirabad Surat","This luxurious yet affordable 3 BHK flat is conveniently located within walking distance to D Mart, ensuring easy access to daily essentials. Situated right on the main road, it offers excellent visibility and accessibility. Enjoy the perfect blend of luxury and convenience in this wellpositioned residence.Read more",0.5,0.04145077720207254,0.0
2650,3.0,1849.0,0.0,0.0,6.0,14.0,2.0,0.0,3751.0,69.4,"3 BHK Apartment for Sale in Shaligram Flats, Vesu Surat",Luxurious Flat For Sell in Vesu Prime Area with all Luxurious aminities.For More Details Please Contact.Read more,0.42857142857142855,0.037533802055164954,0.0
2651,1.0,889.0,1.0,1.0,6.0,13.0,2.0,4.0,4428.0,55.0,  Plot/Land for Sale in Jahangirabad Surat,,0.46153846153846156,0.06186726659167604,8.0
2652,1.0,937.0,1.0,1.0,4.0,14.0,2.0,2.0,4866.0,76.0,3 BHK Apartment for Sale in Palanpur Surat,"THIS is seated nestled in the beautiful green area, Lake District, which provides easy access to feel the beauty of nature. It stands as the pole start of grandeur  glamour, which refurbishes lifestyles.Read more",0.2857142857142857,0.08110992529348986,4.0
2653,3.0,1840.0,1.0,1.0,5.0,13.0,2.0,0.0,4702.0,86.5,3 BHK Apartment for Sale in Palanpur Surat,"Luxurious Flat for Sell In Palanpur Prime Area with All Aminities.This Project ensures a coveted lifestyle and offers a convenient living. It offers facilities such as Gymnasium, RO Water System, Power Backup. For families with kids, there is Childrens Play Area, nearby apart from Swimming Pool. Sports enthusiasts can also make the most of Volleyball Court, Skating Rink, Basketball Court, Badminton Court, Cycling  Jogging Track. The property is equipped with Fire Sprinklers. There is 24x7 Security. It is a Gated Community.Read more",0.38461538461538464,0.04701086956521739,0.0
2654,1.0,1700.0,0.0,0.0,4.0,9.0,2.0,0.0,3250.0,57.4,"3 BHK Apartment for Sale in Santvan Seron, Palanpur Surat","No brokerage on this property. Santvan seron is a luxurious high rise apartment, which has only 2 flats on the floor, 2 car alloted parking, garden, children play area, well designed building reception, 2 automatic auto door lifts etcRead more",0.4444444444444444,0.03376470588235294,0.0
2655,3.0,1173.0,0.0,1.0,6.0,14.0,0.0,0.0,4689.0,55.0,"2 BHK Apartment for Sale in Shubham Pearl, Palanpur Surat","A 2 bedroom resale flat, located in palanpur, surat, is available. It is a ready to move in flat located in shiv subham pearl. Situated in a prominent locality, which is in its prime condition. The flat is on the 7th floor of the building. Aesthetically designed, this property has 2 bathrooms. The property also has 1balconys. The flat has a good view of the locality. The flat is a freehold property and has a super builtUp area of 1275 sq. Ft.Read more",0.42857142857142855,0.04688832054560955,0.0
2656,1.0,1170.0,0.0,0.0,1.0,2.0,2.0,0.0,4359.0,51.0,"3 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",No gst No extra charge  in Registrations,0.5,0.04358974358974359,0.0
2657,3.0,1311.0,0.0,0.0,8.0,15.0,2.0,0.0,4251.0,55.7,3 BHK Apartment for Sale in Vesu Surat,3 BHK SMART HOMES.Enjoy the togetherness in a natural Environment made just for you.Read more,0.5333333333333333,0.04248665141113654,0.0
2658,1.0,1134.0,1.0,1.0,2.0,13.0,1.0,0.0,4661.0,88.1,3 BHK Apartment for Sale in Jahangirabad Surat,2 and 3 bhk project near d mart jahangirabad.2 bhk 1280 sq ft to 1360 sq ft.3 bhk 1625 sq ft to 1835 sq ft.all luxurious amenities.loan interest pay by builder till possession.GOOD PROJECT BEST LOCATIONRead more,0.15384615384615385,0.07768959435626102,0.0
2659,2.0,765.0,1.0,2.0,0.5,2.0,3.0,8.0,11111.0,85.0,"3 BHK Apartment for Sale in Roongta Green Homes, Godadara Surat",2 and 3 bhk luxrious flat at prime location by roongta developer.Read more,0.25,0.1111111111111111,24.0
2660,1.0,980.0,0.0,1.0,4.0,15.0,2.0,7.0,3600.0,60.8,3 BHK Apartment for Sale in Pal Surat,,0.26666666666666666,0.06204081632653061,14.0
2661,3.0,1825.0,0.0,0.0,7.0,14.0,2.0,0.0,3991.0,72.8,  Plot/Land for Sale in Jahangirabad Surat,residential Plot for Sale in Jahangirabad Area with prime LocationRead more,0.5,0.03989041095890411,0.0
2662,3.0,1857.0,1.0,2.0,4.0,8.5,2.0,0.0,3861.0,71.7,"1 BHK  House for Sale in Bhakti Victory Shoppers, Adajan Surat",fully residential area,0.47058823529411764,0.03861066235864297,0.0
2663,3.0,1726.0,0.0,1.0,8.0,15.0,2.0,0.0,3991.0,68.9,"3 BHK Apartment for Sale in Shreeji Residency, Vesu Surat",Specious 3 Bhk Flat For Sell In Vesu,0.5333333333333333,0.0399188876013905,0.0
2664,1.0,1100.0,1.0,1.0,10.0,15.0,2.0,6.0,4051.0,62.5,"2 BHK Apartment for Sale in Samarth Srushti, Pal Surat",This property has 2 and 3 BHK Apartment.,0.6666666666666666,0.056818181818181816,12.0
2665,1.0,1100.0,0.0,0.0,4.5,5.0,2.0,0.0,4251.0,77.0,3 BHK Apartment for Sale in Vesu Surat,New Plotting  in Prime location in vesu,0.9,0.07,0.0
2666,3.0,2093.0,0.0,0.0,6.0,15.0,2.0,6.0,4550.0,95.2,"2 BHK Apartment for Sale in Sai Parisar, Palanpur Surat",2 And  BHK Luxurious Flat For Sale In Palanpur Area With Attractive Rate And All AminitiesRead more,0.4,0.04548494983277592,12.0
2667,3.0,2250.0,1.0,1.0,6.0,13.0,2.0,0.0,4444.0,100.0,"3 BHK Apartment for Sale in Anand Aspire, Jahangirabad Surat","Multistorey Apartment for Sale in Jahangirabad, Surat. Covered area is 1795.0  Sq-ft. This property belongs to ""Anand Aspire"" .Read more",0.46153846153846156,0.044444444444444446,0.0
2668,3.0,1704.0,0.0,0.0,9.0,15.0,2.0,0.0,4250.0,72.4,3 BHK Apartment for Sale in Pal Surat,,0.6,0.04248826291079812,0.0
2669,2.0,846.0,1.0,2.0,2.0,4.0,3.0,8.0,7920.0,67.0,"3 BHK Apartment for Sale in Shiv Samarth II, Pal Surat","This affordable 3 BHK flat is situated along a 200foot road, ensuring easy access and connectivity. Enjoy the convenience of a prime location at a budgetfriendly price.Read more",0.5,0.07919621749408984,24.0
2670,1.0,225.0,1.0,1.0,1.0,8.0,3.0,8.0,25778.0,58.0,"3 BHK Apartment for Sale in Shaligram Flats, Vesu Surat",Luxurious Flat For Sell in Vesu Prime Area with all Luxurious aminities.For More Details Please Contact.Read more,0.125,0.2577777777777778,24.0
2671,1.0,1140.0,1.0,1.0,5.0,13.0,2.0,2.0,4789.0,91.0,  Plot/Land for Sale in Pal Surat,,0.38461538461538464,0.07982456140350877,4.0
2672,3.0,1345.0,1.0,1.0,11.0,15.0,2.0,0.0,3717.0,50.0,3 BHK Apartment for Sale in Palanpur Surat,Exclusively designer flat 3bhk with 2 car alloted parking.,0.7333333333333333,0.03717472118959108,0.0
2673,1.0,1000.0,0.0,0.0,10.0,13.0,2.0,0.0,4436.0,86.5,3 BHK Apartment for Sale in Jahangirabad Surat,Luxurious Flat for Sell In Jahangirabad Prime Area with All Aminities.For More Details please Contact.Read more,0.7692307692307693,0.0865,0.0
2674,3.0,1311.0,0.0,0.0,5.0,14.0,2.0,0.0,4251.0,55.7,"3 BHK Apartment for Sale in Orchid Gardenia, Palanpur Surat","No brokerage on this property. A 3bhk spacious excellent garden view flat for sale in Orchid Gardenia, Palanpor, Surat. This is a luxurious highrise building with facilities available like garden, children play area, jogging track, gym,  club house, multi purpose court, basement parking, net cricket etc. For more details and visit contact Saffron Property Consultant.Read more",0.35714285714285715,0.04248665141113654,0.0
2675,2.0,800.0,0.0,2.0,4.5,5.0,3.0,8.0,7375.0,59.0,"3 BHK Apartment for Sale in Green City, Pal Surat","A 3 bedroom resale flat, located in pal, surat, is available. It is a ready to move in flat located in green city 3bhk. Situated in a prominent locality, it is a 9 year old property, which is in its prime condition. The flat is on the 8th floor of the building. Aesthetically designed, this property has 3 bathrooms. The property also has 1balconys. The flat has a good view of the locality. The flat is a freehold property and has a super builtUp area of 1658 sq. Ft. The flat is located in a gated society and offers good security. It offers a number of important facilities like lifts.Read more",0.9,0.07375,24.0
2676,3.0,1340.0,0.0,0.0,6.0,15.0,2.0,0.0,3861.0,51.7,"3 BHK Apartment for Sale in Nakshatra Galaxia, Palanpur Surat",No gst No extra charge  in Registrations,0.4,0.03858208955223881,0.0
2677,1.0,1134.0,0.0,1.0,8.0,13.0,2.0,0.0,4656.0,88.0,3 BHK Apartment for Sale in Vesu Surat,3 Bhk Luxurious Flats.Creating a Lifestyle of Luxury.,0.6153846153846154,0.07760141093474426,0.0
2678,3.0,1665.0,0.0,0.0,7.0,15.0,2.0,6.0,3411.0,56.8,2 BHK Apartment for Sale in Vesu Surat,Walking Distance from Surat International Exhibition and convention center Three sides opening flatEasy connectivity to airportEasy connectivity to HighwayOnly two flats per floor2 AND 3 BHK PROJECT WITH ALL LUXURIOUS AMENITIES.2 BHK 1361 SQ FT.3 BHK 2025 SQ FT.Read more,0.4666666666666667,0.034114114114114115,12.0
2679,1.0,700.0,0.0,1.0,5.0,15.0,2.0,0.0,4291.0,53.6,"2 BHK Apartment for Sale in Shivam Heights, Parvat Patiya Surat",near model town pervat patiya surat gujrat,0.3333333333333333,0.07657142857142857,0.0
